49,0.00013685226440429688
99,0.00031113624572753906
149,0.0005011558532714844
199,0.0008208751678466797
249,0.001188039779663086
299,0.0017113685607910156
349,0.0020923614501953125
399,0.002608060836791992
449,0.0033648014068603516
499,0.0041768550872802734
549,0.004699230194091797
599,0.005621194839477539
649,0.006256580352783203
699,0.0074596405029296875
749,0.008382558822631836
799,0.010434389114379883
849,0.010598897933959961
899,0.011682271957397461
949,0.014339685440063477
999,0.014612197875976562
1049,0.01669788360595703
1099,0.017751455307006836
1149,0.020402908325195312
1199,0.022017717361450195
1249,0.023354530334472656
1299,0.02514481544494629
1349,0.02795553207397461
1399,0.02921462059020996
1449,0.031513214111328125
