29,2.3603439331054688e-05
35,2.6226043701171875e-05
38,1.7404556274414062e-05
41,8.821487426757812e-06
44,1.7881393432617188e-05
47,1.1920928955078125e-05
50,7.62939453125e-06
53,1.2636184692382812e-05
56,1.3113021850585938e-05
59,1.0967254638671875e-05
62,1.1205673217773438e-05
65,1.0251998901367188e-05
68,1.1205673217773438e-05
71,1.4066696166992188e-05
74,1.1205673217773438e-05
77,1.0013580322265625e-05
80,1.1920928955078125e-05
83,1.3828277587890625e-05
86,2.09808349609375e-05
89,1.621246337890625e-05
92,1.1682510375976562e-05
95,1.430511474609375e-05
98,1.2636184692382812e-05
101,1.4543533325195312e-05
104,1.0728836059570312e-05
107,1.6689300537109375e-05
110,2.1457672119140625e-05
113,1.5497207641601562e-05
116,1.2636184692382812e-05
119,2.8848648071289062e-05
122,2.6702880859375e-05
125,1.7642974853515625e-05
128,1.4781951904296875e-05
131,1.7404556274414062e-05
134,1.4066696166992188e-05
137,1.5497207641601562e-05
140,2.1696090698242188e-05
143,1.8358230590820312e-05
146,1.4066696166992188e-05
149,1.6450881958007812e-05
152,1.8358230590820312e-05
155,1.8358230590820312e-05
158,1.7881393432617188e-05
161,2.3365020751953125e-05
164,2.0742416381835938e-05
167,1.8358230590820312e-05
170,1.8358230590820312e-05
173,2.47955322265625e-05
176,2.0742416381835938e-05
179,1.9311904907226562e-05
182,3.552436828613281e-05
185,2.1219253540039062e-05
188,2.0503997802734375e-05
32,3.123283386230469e-05
38,5.125999450683594e-05
44,4.38690185546875e-05
47,3.62396240234375e-05
50,5.1021575927734375e-05
53,6.246566772460938e-05
56,3.886222839355469e-05
59,4.744529724121094e-05
62,2.9802322387695312e-05
65,2.6226043701171875e-05
68,3.409385681152344e-05
71,2.0265579223632812e-05
74,2.3365020751953125e-05
77,2.4318695068359375e-05
80,2.288818359375e-05
83,2.4080276489257812e-05
86,2.1696090698242188e-05
89,2.1457672119140625e-05
92,2.2649765014648438e-05
95,2.09808349609375e-05
98,1.4543533325195312e-05
101,1.811981201171875e-05
104,1.52587890625e-05
107,1.5735626220703125e-05
110,1.7642974853515625e-05
113,1.6689300537109375e-05
116,1.5974044799804688e-05
119,1.6450881958007812e-05
122,1.3828277587890625e-05
125,1.7404556274414062e-05
128,1.3589859008789062e-05
131,1.4066696166992188e-05
134,1.5020370483398438e-05
137,1.5020370483398438e-05
140,1.1205673217773438e-05
143,1.33514404296875e-05
146,1.4543533325195312e-05
149,1.3113021850585938e-05
152,1.3828277587890625e-05
155,1.4781951904296875e-05
158,1.4543533325195312e-05
161,1.621246337890625e-05
164,2.7179718017578125e-05
167,1.621246337890625e-05
170,1.4543533325195312e-05
173,2.8848648071289062e-05
176,1.621246337890625e-05
179,1.71661376953125e-05
182,1.5735626220703125e-05
185,1.9550323486328125e-05
188,1.5020370483398438e-05
