150,0.00045299530029296875
200,0.0005388259887695312
250,0.0006489753723144531
300,0.00043463706970214844
350,0.00042819976806640625
400,0.0006575584411621094
450,0.0008749961853027344
500,0.000591278076171875
550,0.0009114742279052734
600,0.0007991790771484375
650,0.007239341735839844
700,0.0007967948913574219
750,0.0007839202880859375
800,0.0011126995086669922
850,0.0010952949523925781
900,0.0010743141174316406
950,0.0010991096496582031
1000,0.0010602474212646484
1050,0.0011372566223144531
1100,0.0012743473052978516
1150,0.0013718605041503906
1200,0.0023860931396484375
