300,1.6450881958007812e-05
350,2.3365020751953125e-05
450,2.7418136596679688e-05
500,1.5974044799804688e-05
550,1.6927719116210938e-05
600,2.288818359375e-05
650,1.8358230590820312e-05
700,2.4318695068359375e-05
750,2.0742416381835938e-05
800,2.6702880859375e-05
850,2.002716064453125e-05
900,2.8848648071289062e-05
950,2.6464462280273438e-05
1000,3.24249267578125e-05
1050,2.9325485229492188e-05
1100,3.170967102050781e-05
1150,3.075599670410156e-05
1200,5.269050598144531e-05
1250,3.0994415283203125e-05
1300,3.886222839355469e-05
1350,3.409385681152344e-05
1400,3.0994415283203125e-05
1450,3.170967102050781e-05
1500,3.814697265625e-05
1550,3.695487976074219e-05
1600,4.6253204345703125e-05
1650,3.552436828613281e-05
1700,7.128715515136719e-05
1750,3.9577484130859375e-05
1800,4.38690185546875e-05
1850,7.891654968261719e-05
1900,4.649162292480469e-05
1950,4.506111145019531e-05
2000,4.8160552978515625e-05
2050,4.5299530029296875e-05
2100,4.8160552978515625e-05
2150,4.5299530029296875e-05
2200,4.267692565917969e-05
2250,5.602836608886719e-05
2300,5.269050598144531e-05
2350,5.698204040527344e-05
2400,0.00011324882507324219
2450,6.29425048828125e-05
2500,6.079673767089844e-05
2550,7.724761962890625e-05
2600,5.5789947509765625e-05
2650,6.151199340820312e-05
2700,6.604194641113281e-05
2750,6.0558319091796875e-05
2800,7.224082946777344e-05
2850,7.081031799316406e-05
2900,7.653236389160156e-05
2950,6.842613220214844e-05
3000,7.796287536621094e-05
3050,6.890296936035156e-05
3100,7.748603820800781e-05
3150,6.651878356933594e-05
3200,7.724761962890625e-05
3250,7.390975952148438e-05
3300,8.177757263183594e-05
3350,8.440017700195312e-05
3400,7.843971252441406e-05
3450,8.273124694824219e-05
3500,8.0108642578125e-05
3550,8.606910705566406e-05
3600,8.273124694824219e-05
3650,8.106231689453125e-05
3700,9.131431579589844e-05
3750,8.726119995117188e-05
3800,9.894371032714844e-05
3850,8.225440979003906e-05
3900,9.250640869140625e-05
3950,9.369850158691406e-05
4000,0.00010323524475097656
4050,0.00010180473327636719
4100,0.00010251998901367188
4150,9.274482727050781e-05
4200,0.000102996826171875
4250,0.00010156631469726562
4300,0.00011086463928222656
4350,0.00011014938354492188
4400,0.00010657310485839844
4450,0.00010561943054199219
4500,0.00011014938354492188
4550,0.00011348724365234375
4600,0.00010704994201660156
4650,0.00012183189392089844
4700,0.00011157989501953125
4750,0.00011515617370605469
4800,0.00012350082397460938
4850,0.00012302398681640625
4900,0.00012373924255371094
