49,0.0004966259002685547
99,0.001155853271484375
149,0.0020842552185058594
199,0.0034220218658447266
249,0.0059587955474853516
299,0.00784444808959961
349,0.009557962417602539
399,0.011806726455688477
449,0.014521598815917969
499,0.018261194229125977
549,0.020429611206054688
599,0.025989055633544922
649,0.032097816467285156
699,0.03435111045837402
749,0.040754079818725586
799,0.044562578201293945
849,0.05626177787780762
899,0.05523109436035156
949,0.06303930282592773
999,0.06728768348693848
1049,0.08431434631347656
1099,0.08476662635803223
1149,0.10941815376281738
1199,0.10300660133361816
1249,0.11031889915466309
1299,0.12765121459960938
1349,0.14542055130004883
1399,0.1407945156097412
1449,0.15492868423461914
