50,0.019051551818847656
50,0.0008950233459472656
50,0.0006756782531738281
50,0.0009608268737792969
50,0.0008645057678222656
50,0.0014214515686035156
50,0.001325368881225586
50,0.0007505416870117188
50,0.00046944618225097656
50,0.0005204677581787109
50,0.0009050369262695312
50,0.0005633831024169922
50,0.0023927688598632812
50,0.0011763572692871094
50,0.0011565685272216797
50,0.0010924339294433594
50,0.0009243488311767578
50,0.0008995532989501953
50,0.016025304794311523
50,0.0009799003601074219
50,0.017007112503051758
100,0.0006852149963378906
150,0.0018506050109863281
200,0.0008556842803955078
250,0.0002841949462890625
300,0.0006470680236816406
400,0.0008997917175292969
450,0.004228353500366211
500,0.0010120868682861328
550,0.00036978721618652344
600,0.0007991790771484375
650,0.0013804435729980469
700,0.0006055831909179688
800,0.0009179115295410156
850,0.00036835670471191406
900,0.0008993148803710938
950,0.0008242130279541016
1000,0.0005719661712646484
1050,0.0009844303131103516
1100,0.00028252601623535156
1150,0.0012161731719970703
1200,0.001117706298828125
50,0.0007929801940917969
100,0.0007109642028808594
150,0.0006277561187744141
200,0.0012178421020507812
250,0.0005364418029785156
300,0.0009717941284179688
350,0.0003063678741455078
400,0.0008120536804199219
450,0.000370025634765625
500,0.0009951591491699219
550,0.0008153915405273438
600,0.0003879070281982422
650,0.0011725425720214844
700,0.0008225440979003906
750,0.0013997554779052734
800,0.0009415149688720703
850,0.0007274150848388672
900,0.0010449886322021484
950,0.00038504600524902344
1000,0.018141508102416992
1050,0.0004248619079589844
1100,0.0010895729064941406
1150,0.0011768341064453125
1200,0.0005688667297363281
50,0.0009717941284179688
100,0.003901243209838867
150,0.0007414817810058594
200,0.001298666000366211
250,0.0006251335144042969
300,0.0004010200500488281
350,0.008580207824707031
400,0.0005984306335449219
450,0.00028586387634277344
500,0.0004086494445800781
550,0.0004374980926513672
650,0.001013040542602539
700,0.00034618377685546875
750,0.0011587142944335938
800,0.0014338493347167969
900,0.00045680999755859375
950,0.0008356571197509766
1000,0.0015633106231689453
1050,0.0005517005920410156
1100,0.0008919239044189453
1150,0.0023529529571533203
1200,0.0011363029479980469
